City,Livability_Score,Listing_Type,Price,Sq_Ft,Beds,Baths,Estimated_monthly_payment,Crime,Employment,Housing,Schools,User_Ratings,Address_Line_1,Agent_Name,Agent_Company,Airports,Colleges,Military_Bases,Shopping_Centers,Parks_and_Recreation,Utilities,Kitchen_Features,HOA,Parking,Garage,Pool,Laundry,Pets_Allowed,State,Zipcode
Oakland,53,Condo ,349000.0,673.0,2,1,1648,F,D+,C-,D-,D-,1515 14th Ave 305,Justin Ma,Wah Hing Corp.,1,3,2,0,5,2,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94606
Oakland,53,House ,399000.0,714.0,2,1,1884,F,D+,C-,D-,D-,5823 Kingsley Cir,Alonya Buford,Keller Williams Realty,1,3,2,1,0,2,1,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,788000.0,1217.0,3,2,3722,F,D+,C-,D-,D-,2119 19th Avenue,Bailey Cheung,Century 21 Realty Alliance Fine Homes and Estates,1,3,2,0,2,2,0,Yes,Yes,No,Yes,Yes,No,CA,94606
Oakland,53,Condo ,278500.0,535.0,1,1,1315,F,D+,C-,D-,D-,989 Webster St 545,Catherine Lim,BayOne Realty,2,3,2,1,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,397500.0,835.0,3,1,1877,F,D+,C-,D-,D-,1292 79th Ave,Nelly Rickert,Exp Realty of California Inc.,1,3,1,0,1,2,3,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,849000.0,1638.0,4,2,4010,F,D+,C-,D-,D-,4876 Reinhardt Dr,Terry Anthony,Coldwell Banker Realty,1,3,2,0,0,4,0,No,Yes,Yes,No,No,No,CA,94619
Oakland,53,House ,899000.0,1130.0,2,1,4246,F,D+,C-,D-,D-,4315 Whittle Ave,Angelito Raymundo,Compass,1,3,2,2,0,3,9,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,Townhouse ,875000.0,1636.0,3,3,4132,F,D+,C-,D-,D-,30 Chimney Rock,Linda Elkin,RED OAK REALTY,1,2,1,1,1,3,9,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,360000.0,654.0,2,1,1700,F,D+,C-,D-,D-,1292 62nd,Lisa Jones,SUBURBAN HOMES REALTY,1,3,2,0,0,3,1,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,998000.0,1748.0,3,2,4713,F,D+,C-,D-,D-,3068 Roxbury Ave,Michael Rickey,RICKEY REALTY PROPERTY MANAG.,1,3,1,1,3,2,4,Yes,Yes,Yes,Yes,Yes,Yes,CA,94605
Oakland,53,House ,979000.0,1762.0,3,2,4624,F,D+,C-,D-,D-,1931 Magellan Dr,Sheril Madden,RED OAK REALTY,1,3,2,3,3,2,10,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,725000.0,1097.0,2,2,3424,F,D+,C-,D-,D-,4101 Howe St 102,Erin Chan-Adams,RED OAK REALTY,2,3,2,1,5,2,3,Yes,Yes,Yes,Yes,Yes,Yes,CA,94611
Oakland,53,House ,1195000.0,1470.0,3,2,5644,F,D+,C-,D-,D-,6450 Raymond St,Carrie McAlister,Real Estate Agent,2,3,2,1,5,2,9,No,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,House ,895000.0,1260.0,2,2,4227,F,D+,C-,D-,D-,47 Evirel Pl,Patricia Ann Hylton,Perspective Real Estate,1,3,2,3,4,3,8,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,899000.0,1861.0,4,3,4246,F,D+,C-,D-,D-,6690 Outlook Ave,Ya Hsuan Yuan,eXp Realty of California,1,3,2,1,2,2,1,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,769000.0,1326.0,3,2,3632,F,D+,C-,D-,D-,2036 25th Ave,Thomas Wolf,Range Homes,1,3,2,0,3,3,9,No,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,Townhouse ,749000.0,1350.0,2,2,3537,F,D+,C-,D-,D-,30 Covent Ln,Karen Manuel,Compass,2,3,2,3,5,2,8,Yes,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,499000.0,1124.0,2,1,2357,F,D+,C-,D-,D-,7415 Holly St,Alma Wallace,Compass,1,3,1,1,2,2,4,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,749000.0,1167.0,2,2,3537,F,D+,C-,D-,D-,585 9th St 309,Forrest Gee,"FORREST GEE, BROKER",2,3,2,2,5,2,8,Yes,Yes,Yes,Yes,Yes,Yes,CA,94607
Oakland,53,House ,600000.0,824.0,2,1,2834,F,D+,C-,D-,D-,7514 Halliday Avenue,Jordan Prewitt,Galster Real Estate Group,1,3,1,1,3,2,2,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,Townhouse ,998000.0,1955.0,4,4,4713,F,D+,C-,D-,D-,975 41st St 132,Jason Moon,Keller Williams Realty,2,3,2,2,5,3,9,Yes,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,1175000.0,2040.0,5,3,5549,F,D+,C-,D-,D-,70 Elysian Fields Dr,Steve Sorensen,Keller Williams Realty,1,2,1,2,4,3,2,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,1049000.0,1905.0,4,3,4954,F,D+,C-,D-,D-,3940 Malcolm Ave,Gaylen Roberts,Keller Williams Realty,1,2,1,2,3,2,12,No,Yes,Yes,Yes,Yes,Yes,CA,94605
Oakland,53,House ,2195000.0,2741.0,4,3,10367,F,D+,C-,D-,D-,601 Walavista Ave,David Valdez,COMPASS,2,3,2,0,5,2,9,No,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,Condo ,518000.0,850.0,2,1,2446,F,D+,C-,D-,D-,9645 Thermal St,Helen J Da Silva,Corcoran Global Living,1,2,1,1,3,2,7,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,Condo ,530000.0,810.0,2,1,2503,F,D+,C-,D-,D-,9643 Thermal St,Helen J Da Silva,Corcoran Global Living,1,2,1,1,3,2,9,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,789000.0,1170.0,2,1,3726,F,D+,C-,D-,D-,5421 Fleming Avenue,Eric Ragunton Antolin,Keller Williams Realty,1,3,2,1,0,3,1,Yes,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,Condo ,475000.0,773.0,1,1,2243,F,D+,C-,D-,D-,260 Caldecott Ln 220,Anja Plowright,THE GRUBB CO. INC.,1,3,2,0,3,3,7,Yes,Yes,Yes,Yes,Yes,Yes,CA,94618
Oakland,53,Condo ,499000.0,772.0,1,1,2357,F,D+,C-,D-,D-,94 Bayo Vista Ave 204,Nicole Platt,Abio Properties,2,3,2,0,5,2,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94611
Oakland,53,House ,619000.0,1002.0,2,1,2923,F,D+,C-,D-,D-,2771 79th Ave,Solomon Bekkele,Coldwell Banker Bartels-Realtors,1,2,1,2,3,4,0,Yes,Yes,Yes,No,No,No,CA,94605
Oakland,53,Condo ,618000.0,833.0,1,1,2919,F,D+,C-,D-,D-,1 Lakeside Dr 415,Rachel Sheftel,MARCUS REALTY,2,3,2,0,5,2,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94612
Oakland,53,House ,759000.0,1624.0,3,3,3585,F,D+,C-,D-,D-,6226 Crown Ave,Leslie Bandy,RED OAK REALTY,1,3,2,3,4,2,0,No,Yes,Yes,Yes,No,No,CA,94611
Oakland,53,House ,649000.0,1026.0,2,1,3065,F,D+,C-,D-,D-,2608 64th Ave,Sarah Marcus,Redfin,1,3,2,2,2,2,4,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,998000.0,1384.0,3,2,4713,F,D+,C-,D-,D-,3532 Kempton Way,Melody Hultgren,Nova Real Estate,2,3,2,1,5,3,2,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,1495000.0,1449.0,2,2,7061,F,D+,C-,D-,D-,5940 Miles Ave,Heidi Marchesotti,Corcoran Global Living,2,3,2,1,5,2,4,No,Yes,Yes,Yes,Yes,No,CA,94618
Oakland,53,House ,2499000.0,3226.0,4,4,11802,F,D+,C-,D-,D-,4523 Howe St,Andrew Pitarre,Compass,2,3,2,2,4,3,11,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Townhouse ,1049000.0,1895.0,3,3,4954,F,D+,C-,D-,D-,63 Starview Dr,T. Jeffrey Robarts,The GRUBB Company,1,3,2,1,4,3,5,Yes,Yes,Yes,Yes,Yes,No,CA,94618
Oakland,53,Condo ,596000.0,1283.0,3,2,2815,F,D+,C-,D-,D-,4426 Penniman Ave A,Mayling Trinh,Better Homes and Gardens Real Estate Reliance Partners,1,3,2,0,0,3,2,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,House ,995000.0,1283.0,2,2,4699,F,D+,C-,D-,D-,230 Duncan Way,David Higgins,Cush Real Estate,1,3,2,3,4,2,7,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,995000.0,1318.0,3,2,4699,F,D+,C-,D-,D-,3311 Florida St,Emanuel Sakkis,Dudum Real Estate Group,1,3,2,0,0,2,8,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,Condo ,549000.0,771.0,1,1,2593,F,D+,C-,D-,D-,585 9th St 505,Forrest Gee,"FORREST GEE, BROKER",2,3,2,2,5,2,9,Yes,Yes,Yes,Yes,Yes,Yes,CA,94607
Oakland,53,House ,1199000.0,2410.0,2,2,5663,F,D+,C-,D-,D-,1436 Hampel St,Tanja Odzak-Goppold Von Lobsdorf,eXp Realty of California,2,3,2,1,3,2,6,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,House ,949000.0,1879.0,3,2,4482,F,D+,C-,D-,D-,6573 Chelton Dr,Sheila Johnson,COMPASS,1,3,2,3,5,3,11,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,476000.0,831.0,2,1,2248,F,D+,C-,D-,D-,4426 Penniman Ave B,Mayling Trinh,Better Homes and Gardens Real Estate Reliance Partners,1,3,2,0,0,3,2,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,Condo ,456000.0,755.0,2,1,2154,F,D+,C-,D-,D-,4426 Penniman Ave D,Mayling Trinh,Better Homes and Gardens Real Estate Reliance Partners,1,3,2,0,0,3,2,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,Condo ,356000.0,520.0,1,1,1681,F,D+,C-,D-,D-,4426 Penniman Ave C,Mayling Trinh,Better Homes and Gardens Real Estate Reliance Partners,1,3,2,0,0,3,2,Yes,Yes,Yes,No,No,No,CA,94619
Oakland,53,House ,765000.0,768.0,2,1,3613,F,D+,C-,D-,D-,3715 Kansas St,Brittany Ng,Homestead Real Estate,1,3,2,0,0,3,1,No,No,No,No,Yes,No,CA,94619
Oakland,53,House ,1095000.0,1419.0,3,2,5172,F,D+,C-,D-,D-,4157 Manila Ave,Maria Cavallo-Merrion,Compass,2,3,2,1,5,2,11,No,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,Condo ,575000.0,742.0,1,1,2716,F,D+,C-,D-,D-,500 Vernon St Unit 112,Nora Moakher,Coldwell Banker Realty,2,3,2,0,5,2,0,No,Yes,Yes,No,No,No,CA,94610
Oakland,53,House ,1695000.0,2204.0,3,2,8005,F,D+,C-,D-,D-,377 63rd Street,Jenny Wang,Golden Gate Sotheby's International Realty,2,3,2,1,5,2,1,Yes,Yes,Yes,No,No,No,CA,94618
Oakland,53,Condo ,728889.0,1136.0,2,2,3442,F,D+,C-,D-,D-,695 Mariposa Ave 303,Matthew Castillo,Keller Williams Realty,2,3,2,1,5,3,8,Yes,Yes,Yes,Yes,Yes,Yes,CA,94610
Oakland,53,House ,995000.0,2518.0,4,3,4699,F,D+,C-,D-,D-,6470 Buena Ventura Ave,Brian Santilena,COMPASS,1,3,2,1,0,2,12,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,1795000.0,3425.0,4,4,8477,F,D+,C-,D-,D-,6194 Mazuela Dr,Christopher Clark,Real Estate Agent,1,3,2,3,3,2,12,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,649000.0,1608.0,3,2,3065,F,D+,C-,D-,D-,2138 Havenscourt Blvd,Chris A. Sabido,Coldwell Banker Realty,1,3,2,0,0,4,0,No,Yes,Yes,No,No,No,CA,94621
Oakland,53,House ,899000.0,2643.0,3,3,4246,F,D+,C-,D-,D-,8435 Ney Ave,Michael Stephens,Corcoran Global Living,1,2,1,2,3,2,0,No,Yes,Yes,No,No,No,CA,94605
Oakland,53,House ,749000.0,1393.0,3,2,3537,F,D+,C-,D-,D-,3221 Adeline Street,Jonas Osmond,Coldwell Banker Realty,2,3,2,2,5,3,0,No,Yes,Yes,No,No,No,CA,94608
Oakland,53,House ,699000.0,1507.0,3,2,3301,F,D+,C-,D-,D-,1516 102nd Ave,Carlos Garcia,Coldwell Banker Realty,1,2,1,1,3,3,0,No,Yes,Yes,No,No,No,CA,94603
Oakland,53,House ,599000.0,1104.0,3,2,2829,F,D+,C-,D-,D-,1918 88 Th Avenue,Stephen Webb,Keller Williams Realty,1,3,1,1,3,4,1,Yes,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,Condo ,690000.0,732.0,1,1,3259,F,D+,C-,D-,D-,5737 Claremont Avenue,Monika Thomas,Engel & Voelkers San Francisco,2,3,2,1,5,4,2,Yes,No,No,Yes,No,No,CA,94618
Oakland,53,Condo ,1088800.0,2052.0,1,2,5142,F,D+,C-,D-,D-,311 Oak 115,Kyung Sook Son,Unison Financial,2,3,2,1,5,3,7,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,1225000.0,2018.0,4,3,5785,F,D+,C-,D-,D-,6765 Banning Drive,Betty Rajabi,Golden Gate Sotheby's International Realty,1,3,2,3,4,4,1,Yes,Yes,Yes,No,No,No,CA,94611
Oakland,53,House ,1195000.0,2365.0,4,2,5644,F,D+,C-,D-,D-,6706 Heartwood Dr,Nicole Wilhelm,Compass,1,3,2,3,5,2,6,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,799000.0,1562.0,3,2,3774,F,D+,C-,D-,D-,5627 Fleming,Ganice Morgan Austin,Compass,1,3,2,1,0,2,3,No,Yes,Yes,Yes,Yes,Yes,CA,94605
Oakland,53,House ,998000.0,2154.0,3,2,4713,F,D+,C-,D-,D-,6970 Exeter Dr,Justine Francis,Keller Williams Realty,1,3,2,3,5,2,4,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,599000.0,823.0,1,1,2829,F,D+,C-,D-,D-,1755 Broadway 44,Mark Fleckles,Bay Area Modern Real Estate,2,3,2,0,5,2,5,Yes,Yes,Yes,Yes,Yes,Yes,CA,94612
Oakland,53,House ,1295000.0,2835.0,3,3,6116,F,D+,C-,D-,D-,6239 Elderberry,Joanna Hirsch,Compass,1,3,2,3,5,2,13,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,580000.0,764.0,1,2,2739,F,D+,C-,D-,D-,3116 Adeline St 110,Nobu Ito,Keller Williams San Francisco,2,3,2,2,5,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,849000.0,1760.0,6,2,4010,F,D+,C-,D-,D-,669 33rd St,Claudia Scott,The GRUBB Company,2,3,2,3,5,2,4,No,Yes,Yes,Yes,No,No,CA,94609
Oakland,53,House ,1045000.0,1661.0,3,2,4935,F,D+,C-,D-,D-,15 Buckley,Ed Kuo,The GRUBB Company,1,3,2,1,3,2,7,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,House ,1249000.0,2523.0,3,2,5899,F,D+,C-,D-,D-,21 Elston Court,Christian Downer,COMPASS,1,3,2,1,3,2,4,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,House ,999000.0,1531.0,3,2,4718,F,D+,C-,D-,D-,600 E 20th,Teri Lester,WINKLER REAL ESTATE GROUP,1,3,2,1,5,2,8,No,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,Condo ,1175000.0,1410.0,2,1,5549,F,D+,C-,D-,D-,200 Lakeside Drive 405,Sheila Sabine,The GRUBB Company,2,3,2,0,5,2,10,Yes,Yes,Yes,Yes,Yes,Yes,CA,94612
Oakland,53,Condo ,768000.0,1802.0,3,3,3627,F,D+,C-,D-,D-,6228 Boulder Lane,Courtney Cohan,COMPASS,1,2,2,1,3,3,9,Yes,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,1095000.0,1739.0,4,2,5172,F,D+,C-,D-,D-,6463 Melville Dr,Rick Richetta,Compass,1,3,2,3,3,2,5,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,Condo ,899000.0,1448.0,2,2,4246,F,D+,C-,D-,D-,1615 Broadway # 11,Stephanie Pascal,Nova Real Estate,2,3,2,0,5,1,4,Yes,No,No,Yes,Yes,Yes,CA,94612
Oakland,53,Condo ,815000.0,1556.0,3,4,3849,F,D+,C-,D-,D-,1790 12th Street,Ric Rocchiccioli,Compass,2,3,2,3,5,1,1,Yes,Yes,No,Yes,Yes,No,CA,94607
Oakland,53,House ,1675000.0,2725.0,4,4,7911,F,D+,C-,D-,D-,3850 Whittle Ave,Reva Tolbert,Coldwell Banker Realty,1,3,2,1,0,3,0,No,Yes,Yes,No,No,No,CA,94602
Oakland,53,House ,1195000.0,1800.0,3,2,5644,F,D+,C-,D-,D-,5945 Sherwood Dr,Eileen Townsend,Compass,1,3,2,3,4,2,7,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,599000.0,1092.0,3,2,2829,F,D+,C-,D-,D-,2451 65th Ave,So Hyun Park,WINKLER REAL ESTATE GROUP,1,3,2,1,1,2,2,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,1699000.0,2317.0,4,2,8024,F,D+,C-,D-,D-,509 Aileen St,Desiree Bilich,Keller Williams Realty,2,3,2,1,5,2,6,No,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,House ,825000.0,953.0,2,1,3896,F,D+,C-,D-,D-,3622 Laurel Ave,Camellia Baray,Compass,1,3,2,0,0,2,5,No,Yes,Yes,Yes,Yes,No,CA,94602
Oakland,53,House ,925000.0,1738.0,4,3,4369,F,D+,C-,D-,D-,253 Athol Ave,Julia Temple,Compass,2,3,2,1,5,2,6,No,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,House ,1098000.0,2822.0,5,3,5186,F,D+,C-,D-,D-,4722 Fair Ave,Aaron Baluyot,Redfin,1,3,2,0,0,2,3,No,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,House ,649000.0,1214.0,2,1,3065,F,D+,C-,D-,D-,1034 28th St,Kenneth Er,Compass,2,3,2,3,5,3,4,No,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,649000.0,1180.0,2,2,3065,F,D+,C-,D-,D-,9201 Castlewood St,Leslie Bandy,RED OAK REALTY,1,2,1,2,3,2,7,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,1295000.0,2742.0,6,3,6116,F,D+,C-,D-,D-,7100 Sunkist Dr,Devang Parikh,SOTHEBY'S INTERNATIONAL REALTY INC,1,2,1,1,3,3,8,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,Condo ,549000.0,1031.0,2,2,2593,F,D+,C-,D-,D-,3800 Maybelle Ave 16,Michele Senitzer,Compass,1,3,2,0,0,2,7,Yes,Yes,Yes,Yes,Yes,Yes,CA,94619
Oakland,53,House ,1595000.0,3168.0,4,3,7533,F,D+,C-,D-,D-,16 Rydal Ct,Debbi Di Maggio,Corcoran Global Living,1,3,2,3,3,2,0,No,Yes,Yes,No,No,No,CA,94611
Oakland,53,Townhouse ,898000.0,1636.0,3,3,4241,F,D+,C-,D-,D-,61 Thousand Oaks Street,Richard Sarro,Corcoran Global Living,1,2,1,1,3,2,0,Yes,Yes,Yes,No,No,No,CA,94605
Oakland,53,Condo ,649000.0,1326.0,2,3,3065,F,D+,C-,D-,D-,3760 39th Ave D,Jennifer Hansen-Romero,WINKLER REAL ESTATE GROUP,1,3,2,0,0,3,7,Yes,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,Condo ,595000.0,797.0,1,1,2810,F,D+,C-,D-,D-,288 3rd St 307,Mike Yohay,Compass,2,3,2,2,5,3,6,Yes,Yes,Yes,Yes,Yes,Yes,CA,94607
Oakland,53,Condo ,675000.0,739.0,1,1,3188,F,D+,C-,D-,D-,200 2nd Street # 511,Alden Wong,Compass,2,3,2,2,5,2,0,Yes,Yes,No,Yes,Yes,No,CA,94607
Oakland,53,Condo ,800000.0,1652.0,3,4,3778,F,D+,C-,D-,D-,1754 12th Street,Katy Anderson,Real Estate Agent,2,3,2,3,5,3,9,Yes,Yes,Yes,Yes,Yes,Yes,CA,94607
Oakland,53,House ,1190000.0,2344.0,4,2,5620,F,D+,C-,D-,D-,5728 Merriewood Drive,Mauricio Torres,"eXp Realty of California, Inc",1,3,2,3,4,2,9,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,650000.0,1486.0,3,2,3070,F,D+,C-,D-,D-,1251 62nd Avenue,Pmz Real Estate ,PMZ Real Estate,1,3,2,0,0,3,2,Yes,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,799000.0,1284.0,2,2,3774,F,D+,C-,D-,D-,3774 Ruby St,Kenneth Er,Compass,2,3,2,2,5,3,4,Yes,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,House ,499000.0,808.0,2,1,2357,F,D+,C-,D-,D-,7416 Spencer St,Jason Pugao,Keller Williams Tri-Valley,1,3,1,0,0,2,5,No,Yes,Yes,Yes,Yes,No,CA,94621
Oakland,53,House ,829000.0,1365.0,3,2,3915,F,D+,C-,D-,D-,3110 Magnolia St,Aaron Brown,Perspective Real Estate,2,3,2,2,5,3,3,No,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,House ,1450000.0,1169.0,3,1,6848,F,D+,C-,D-,D-,6414 Mystic St,Anja Plowright,THE GRUBB CO. INC.,2,3,2,1,5,2,8,No,Yes,Yes,Yes,Yes,No,CA,94618
Oakland,53,House ,825000.0,1592.0,4,2,3896,F,D+,C-,D-,D-,2020 45th Ave,Armando Ochoa,Exp Realty of California Inc.,1,3,2,2,0,3,1,No,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,Condo ,399000.0,637.0,1,1,1884,F,D+,C-,D-,D-,466 Crescent Street 210,Emma Morris,RED OAK REALTY,2,3,2,0,5,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94610
Oakland,53,House ,1348000.0,1929.0,3,3,6366,F,D+,C-,D-,D-,6801 Armour Dr,Liat Bostick,The GRUBB Company,1,3,2,3,3,3,9,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,1185000.0,3252.0,4,3,5597,F,D+,C-,D-,D-,6449 Westover Dr,Jason Mitchell,Compass,1,3,2,3,4,3,3,No,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,1699000.0,2483.0,6,3,8024,F,D+,C-,D-,D-,408 48th St,Daniel Winkler,WINKLER REAL ESTATE GROUP,2,3,2,2,5,2,3,No,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,House ,699000.0,1579.0,3,1,3301,F,D+,C-,D-,D-,1906 105th Ave,Andrew Pitarre,Compass,1,2,1,1,3,2,8,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,Condo ,399000.0,533.0,1,1,1884,F,D+,C-,D-,D-,989 Franklin Street 501,Francis M. Ho,F A S REALTY INC.,2,3,2,2,5,2,5,Yes,Yes,Yes,Yes,Yes,No,CA,94607
Oakland,53,House ,699888.0,1293.0,4,2,3305,F,D+,C-,D-,D-,3549 Custer St,Kelly Le,Jade Stone Assets Inc,1,3,2,1,0,2,4,No,Yes,Yes,No,Yes,No,CA,94601
Oakland,53,House ,500000.0,1075.0,2,1,2361,F,D+,C-,D-,D-,1 Malta Ct,Raeesa Rasheed,Legacy Real Estate & Assoc.,1,3,1,1,1,2,2,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,749000.0,1373.0,3,2,3537,F,D+,C-,D-,D-,4200 Porter St,Charles Huang,Bay Home Investments&Loans,1,3,2,0,0,2,3,No,Yes,Yes,Yes,Yes,No,CA,94619
Oakland,53,Condo ,525000.0,657.0,1,1,2479,F,D+,C-,D-,D-,311 Oak St 828,Gillian Perkins,Better Homes and Gardens Real Estate Reliance Partners,2,3,2,1,5,3,0,No,Yes,Yes,No,No,No,CA,94607
Oakland,53,Condo ,670000.0,1597.0,3,3,3164,F,D+,C-,D-,D-,252 International Blvd 302,Davide Pio,BCRE,2,3,2,1,5,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,Condo ,650000.0,1594.0,3,3,3070,F,D+,C-,D-,D-,252 International Blvd 102,Davide Pio,BCRE,2,3,2,1,5,2,6,Yes,Yes,Yes,Yes,Yes,No,CA,94606
Oakland,53,Condo ,619000.0,1133.0,2,2,2923,F,D+,C-,D-,D-,3090 Glascock St 101,Derek Wagley,Keller Williams Realty,1,3,2,2,0,2,9,Yes,Yes,Yes,Yes,Yes,No,CA,94601
Oakland,53,House ,774000.0,1476.0,3,1,3655,F,D+,C-,D-,D-,3045 Seminary Ave,Ron Melvin,Keller Williams Realty,1,3,2,1,0,3,4,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,Condo ,649000.0,759.0,1,1,3065,F,D+,C-,D-,D-,4101 Howe St 208,"Platinum Group: Linda Williams, Elin Matter And Mona Berestka",Compass,2,3,2,1,5,2,8,Yes,Yes,Yes,Yes,Yes,No,CA,94611
Oakland,53,House ,1499000.0,2044.0,4,3,7080,F,D+,C-,D-,D-,692 57th St,Stanley Cornelius,SESSION REAL ESTATE,2,3,2,1,5,2,9,No,Yes,Yes,Yes,Yes,No,CA,94609
Oakland,53,House ,849000.0,1839.0,3,2,4010,F,D+,C-,D-,D-,2968 Parker Ave,Chrissy Kim,Dolan Realty Company,1,2,1,2,3,2,3,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,House ,650000.0,1014.0,3,2,3070,F,D+,C-,D-,D-,2356 106th Ave,Hector And  Ana Vasquez,Compass,1,2,1,2,3,3,3,No,Yes,Yes,Yes,Yes,No,CA,94603
Oakland,53,House ,998000.0,1383.0,4,2,4713,F,D+,C-,D-,D-,897 45th Street,Lejon Sewell,Platinum Group Advisers,2,3,2,2,5,3,6,No,Yes,Yes,Yes,Yes,No,CA,94608
Oakland,53,Condo ,379000.0,554.0,1,1,1790,F,D+,C-,D-,D-,1428 Madison St 109,Julia Temple,Compass,2,3,2,0,5,2,4,Yes,Yes,Yes,Yes,Yes,No,CA,94612
Oakland,53,House ,600000.0,1012.0,3,1,2834,F,D+,C-,D-,D-,2637 77th Ave,Perry Gastis,Bridges 8 Real Estate,1,3,1,1,3,3,1,No,Yes,Yes,Yes,Yes,No,CA,94605
Oakland,53,Condo ,659000.0,1030.0,2,2,3112,F,D+,C-,D-,D-,1228 32nd Street,Debra Donovan,Park North Real Estate,2,3,2,2,5,2,1,Yes,Yes,No,Yes,Yes,Yes,CA,94608
Oakland,53,House ,990000.0,996.0,3,1,4676,F,D+,C-,D-,D-,4057 Maple Ave,Simon Chan,Grobecker Holland Int'l,1,3,2,1,0,3,2,No,Yes,Yes,Yes,Yes,No,CA,94602
